"Team","Conference","ID","Season"
"Drake","MVC",22894,"2015-16"
"Drexel","CAA",22895,"2015-16"
"Duke","ACC",22896,"2015-16"
"Duquesne","Atlantic 10",22897,"2015-16"
"ETSU","SoCon",22899,"2015-16"
"East Carolina","AAC",22898,"2015-16"
"Eastern Ill.","OVC",22900,"2015-16"
"Eastern Ky.","OVC",22901,"2015-16"
"Eastern Mich.","MAC",22902,"2015-16"
"Eastern Wash.","Big Sky",22903,"2015-16"
"Elon","CAA",23152,"2015-16"
"Evansville","MVC",22904,"2015-16"
"FGCU","ASUN",23169,"2015-16"
"FIU","C-USA",22909,"2015-16"
"Fairfield","MAAC",22905,"2015-16"
"Fairleigh Dickinson","NEC",22906,"2015-16"
"Fla. Atlantic","C-USA",22908,"2015-16"
"Florida","SEC",22911,"2015-16"
"Florida A&M","MEAC",22907,"2015-16"
"Florida St.","ACC",22910,"2015-16"
"Fordham","Atlantic 10",22912,"2015-16"
"Fresno St.","Mountain West",22857,"2015-16"
"Furman","SoCon",22913,"2015-16"
"Ga. Southern","Sun Belt",22917,"2015-16"
"Gardner-Webb","Big South",23153,"2015-16"
"George Mason","Atlantic 10",22914,"2015-16"
"George Washington","Atlantic 10",22915,"2015-16"
"Georgetown","Big East",22916,"2015-16"
"Georgia","SEC",22920,"2015-16"
"Georgia St.","Sun Belt",22918,"2015-16"
"Georgia Tech","ACC",22919,"2015-16"
"Gonzaga","WCC",22921,"2015-16"
"Grambling","SWAC",22922,"2015-16"
"Grand Canyon","WAC",23154,"2015-16"
"Green Bay","Horizon",23142,"2015-16"
"Hampton","MEAC",22923,"2015-16"
"Hartford","America East",22924,"2015-16"
"Harvard","Ivy League",22925,"2015-16"
"Hawaii","Big West",22926,"2015-16"
"High Point","Big South",23166,"2015-16"
"Hofstra","CAA",22927,"2015-16"
"Holy Cross","Patriot",22928,"2015-16"
"Houston","AAC",22930,"2015-16"
"Houston Baptist","Southland",22929,"2015-16"
"Howard","MEAC",22931,"2015-16"
"IUPUI","Summit League",23159,"2015-16"
"Idaho","Big Sky",22933,"2015-16"
"Idaho St.","Big Sky",22932,"2015-16"
"Illinois","Big Ten",22935,"2015-16"
"Illinois St.","MVC",22934,"2015-16"
"Indiana","Big Ten",22938,"2015-16"
"Indiana St.","MVC",22937,"2015-16"
"Iona","MAAC",22940,"2015-16"
"Iowa","Big Ten",22942,"2015-16"
"Iowa St.","Big 12",22941,"2015-16"
"Jackson St.","SWAC",22943,"2015-16"
"Jacksonville","ASUN",22945,"2015-16"
"Jacksonville St.","OVC",22944,"2015-16"
"James Madison","CAA",22946,"2015-16"
"Kansas","Big 12",22948,"2015-16"
"Kansas City","WAC",23160,"2015-16"
"Kansas St.","Big 12",22947,"2015-16"
"Kennesaw St.","ASUN",23155,"2015-16"
"Kent St.","MAC",22949,"2015-16"
"Kentucky","SEC",22950,"2015-16"
"LIU","NEC",22956,"2015-16"
"LMU (CA)","WCC",22963,"2015-16"
"LSU","SEC",22958,"2015-16"
"La Salle","Atlantic 10",22951,"2015-16"
"Lafayette","Patriot",22952,"2015-16"
"Lamar University","Southland",22953,"2015-16"
"Lehigh","Patriot",22954,"2015-16"
"Liberty","Big South",22955,"2015-16"
"Lipscomb","ASUN",23168,"2015-16"
"Little Rock","Sun Belt",22836,"2015-16"
"Long Beach St.","Big West",22859,"2015-16"
"Longwood","Big South",22957,"2015-16"
"Louisiana","Sun Belt",23092,"2015-16"
"Louisiana Tech","C-USA",22959,"2015-16"
"Louisville","ACC",22960,"2015-16"
"Loyola Chicago","MVC",22964,"2015-16"
"Loyola Maryland","Patriot",22962,"2015-16"
"Maine","America East",22965,"2015-16"
"Manhattan","MAAC",22966,"2015-16"
"Marist","MAAC",22967,"2015-16"
"Marquette","Big East",22968,"2015-16"
"Marshall","C-USA",22969,"2015-16"
"Maryland","Big Ten",22971,"2015-16"
"Massachusetts","Atlantic 10",22973,"2015-16"
"McNeese","Southland",22974,"2015-16"
"Memphis","AAC",22975,"2015-16"
"Mercer","SoCon",22976,"2015-16"
"Miami (FL)","ACC",22978,"2015-16"
"Miami (OH)","MAC",22977,"2015-16"
"Michigan","Big Ten",22980,"2015-16"
"Michigan St.","Big Ten",22979,"2015-16"
"Middle Tenn.","C-USA",22981,"2015-16"
"Milwaukee","Horizon",23144,"2015-16"
"Minnesota","Big Ten",22982,"2015-16"
"Mississippi St.","SEC",22983,"2015-16"
"Mississippi Val.","SWAC",22984,"2015-16"
"Missouri","SEC",22986,"2015-16"
"Missouri St.","MVC",23090,"2015-16"
"Monmouth","MAAC",22987,"2015-16"
"Montana","Big Sky",22989,"2015-16"
"Montana St.","Big Sky",22988,"2015-16"
"Morehead St.","OVC",22990,"2015-16"
"Morgan St.","MEAC",22991,"2015-16"
"Mount St. Mary's","NEC",22992,"2015-16"
"Murray St.","OVC",22993,"2015-16"
"N.C. A&T","MEAC",23011,"2015-16"
"N.C. Central","MEAC",23012,"2015-16"
"NC State","ACC",23013,"2015-16"
"NJIT","ASUN",23004,"2015-16"
"Navy","Patriot",23119,"2015-16"
"Nebraska","Big Ten",22999,"2015-16"
"Nevada","Mountain West",23002,"2015-16"
"New Hampshire","America East",23003,"2015-16"
"New Mexico","Mountain West",23006,"2015-16"
"New Mexico St.","WAC",23005,"2015-16"
"New Orleans","Southland",23007,"2015-16"
"Niagara","MAAC",23008,"2015-16"
"Nicholls","Southland",23009,"2015-16"
"Norfolk St.","MEAC",23010,"2015-16"
"North Carolina","ACC",22995,"2015-16"
"North Dakota","Big Sky",23015,"2015-16"
"North Dakota St.","Summit League",23014,"2015-16"
"North Florida","ASUN",23161,"2015-16"
"North Texas","C-USA",23016,"2015-16"
"Northeastern","CAA",23018,"2015-16"
"Northern Ariz.","Big Sky",23019,"2015-16"
"Northern Colo.","Big Sky",23020,"2015-16"
"Northern Ill.","MAC",23021,"2015-16"
"Northern Ky.","Horizon",23023,"2015-16"
"Northwestern","Big Ten",23025,"2015-16"
"Northwestern St.","Southland",23024,"2015-16"
"Notre Dame","ACC",23026,"2015-16"
"Oakland","Horizon",23027,"2015-16"
"Ohio","MAC",23029,"2015-16"
"Ohio St.","Big Ten",23028,"2015-16"
"Oklahoma","Big 12",23031,"2015-16"
"Oklahoma St.","Big 12",23030,"2015-16"
"Old Dominion","C-USA",23032,"2015-16"
"Ole Miss","SEC",22985,"2015-16"
"Omaha","Summit League",23000,"2015-16"
"Oral Roberts","Summit League",23033,"2015-16"
"Oregon","Pac-12",23035,"2015-16"
"Oregon St.","Pac-12",23034,"2015-16"
"Pacific","WCC",23036,"2015-16"
"Penn","Ivy League",23039,"2015-16"
"Penn St.","Big Ten",23038,"2015-16"
"Pepperdine","WCC",23040,"2015-16"
"Pittsburgh","ACC",23041,"2015-16"
"Portland","WCC",23043,"2015-16"
"Portland St.","Big Sky",23042,"2015-16"
"Prairie View","SWAC",23044,"2015-16"
"Presbyterian","Big South",23156,"2015-16"
"Princeton","Ivy League",23045,"2015-16"
"Providence","Big East",23046,"2015-16"
"Purdue","Big Ten",23047,"2015-16"
"Purdue Fort Wayne","Summit League",22939,"2015-16"
"Quinnipiac","MAAC",23048,"2015-16"
"Radford","Big South",23049,"2015-16"
"Rhode Island","Atlantic 10",23050,"2015-16"
"Rice","C-USA",23051,"2015-16"
"Richmond","Atlantic 10",23052,"2015-16"
"Rider","MAAC",23053,"2015-16"
"Robert Morris","NEC",23054,"2015-16"
"Rutgers","Big Ten",23055,"2015-16"
"SFA","Southland",23094,"2015-16"
"SIUE","OVC",23085,"2015-16"
"SMU","AAC",23086,"2015-16"
"Sacramento St.","Big Sky",22861,"2015-16"
"Sacred Heart","NEC",23056,"2015-16"
"Saint Francis (PA)","NEC",23059,"2015-16"
"Saint Joseph's","Atlantic 10",23061,"2015-16"
"Saint Louis","Atlantic 10",23062,"2015-16"
"Saint Mary's (CA)","WCC",23063,"2015-16"
"Saint Peter's","MAAC",23064,"2015-16"
"Sam Houston","Southland",23065,"2015-16"
"Samford","SoCon",23066,"2015-16"
"San Diego","WCC",23068,"2015-16"
"San Diego St.","Mountain West",23067,"2015-16"
"San Francisco","WCC",23069,"2015-16"
"San Jose St.","Mountain West",23070,"2015-16"
"Santa Clara","WCC",23071,"2015-16"
"Savannah St.","MEAC",23072,"2015-16"
"Seattle U","WAC",23157,"2015-16"
"Seton Hall","Big East",23073,"2015-16"
"Siena","MAAC",23074,"2015-16"
"South Alabama","Sun Belt",23075,"2015-16"
"South Carolina","SEC",23077,"2015-16"
"South Carolina St.","MEAC",23076,"2015-16"
"South Dakota","Summit League",23079,"2015-16"
"South Dakota St.","Summit League",23078,"2015-16"
"South Fla.","AAC",23080,"2015-16"
"Southeast Mo. St.","OVC",23081,"2015-16"
"Southeastern La.","Southland",23082,"2015-16"
"Southern California","Pac-12",23083,"2015-16"
"Southern Ill.","MVC",23084,"2015-16"
"Southern Miss.","C-USA",23087,"2015-16"
"Southern U.","SWAC",23088,"2015-16"
"Southern Utah","Big Sky",23089,"2015-16"
"St. Bonaventure","Atlantic 10",23057,"2015-16"
"St. Francis Brooklyn","NEC",23058,"2015-16"
"St. John's (NY)","Big East",23060,"2015-16"
"Stanford","Pac-12",23093,"2015-16"
"Stetson","ASUN",23095,"2015-16"
"Stony Brook","America East",23096,"2015-16"
"Syracuse","ACC",23097,"2015-16"
"TCU","Big 12",23105,"2015-16"
"Temple","AAC",23098,"2015-16"
"Tennessee","SEC",23102,"2015-16"
"Tennessee St.","OVC",23099,"2015-16"
"Tennessee Tech","OVC",23100,"2015-16"
"Texas","Big 12",23109,"2015-16"
"Texas A&M","SEC",23104,"2015-16"
"Texas Southern","SWAC",23106,"2015-16"
"Texas St.","Sun Belt",23091,"2015-16"
"Texas Tech","Big 12",23107,"2015-16"
"Toledo","MAC",23112,"2015-16"
"Towson","CAA",23113,"2015-16"
"Troy","Sun Belt",23114,"2015-16"
"Tulane","AAC",23115,"2015-16"
"Tulsa","AAC",23116,"2015-16"
"UAB","C-USA",22827,"2015-16"
"UC Davis","Big West",22864,"2015-16"
"UC Irvine","Big West",22865,"2015-16"
"UC Riverside","Big West",22867,"2015-16"
"UC Santa Barbara","Big West",22862,"2015-16"
"UCF","AAC",22871,"2015-16"
"UCLA","Pac-12",22866,"2015-16"
"UConn","AAC",22882,"2015-16"
"UIC","Horizon",22936,"2015-16"
"UIW","Southland",23162,"2015-16"
"ULM","Sun Belt",23017,"2015-16"
"UMBC","America East",22970,"2015-16"
"UMES","MEAC",22972,"2015-16"
"UMass Lowell","America East",22961,"2015-16"
"UNC Asheville","Big South",22994,"2015-16"
"UNC Greensboro","SoCon",22997,"2015-16"
"UNCW","CAA",22998,"2015-16"
"UNI","MVC",23022,"2015-16"
"UNLV","Mountain West",23001,"2015-16"
"USC Upstate","ASUN",23164,"2015-16"
"UT Arlington","Sun Belt",23108,"2015-16"
"UT Martin","OVC",23103,"2015-16"
"UTEP","C-USA",23110,"2015-16"
"UTRGV","WAC",23037,"2015-16"
"UTSA","C-USA",23111,"2015-16"
"Utah","Pac-12",23121,"2015-16"
"Utah St.","Mountain West",23120,"2015-16"
"Utah Valley","WAC",23170,"2015-16"
"VCU","Atlantic 10",23126,"2015-16"
"Valparaiso","Horizon",23122,"2015-16"
"Vanderbilt","SEC",23123,"2015-16"
"Vermont","America East",23124,"2015-16"
"Villanova","Big East",23125,"2015-16"
"Virginia","ACC",23128,"2015-16"
"Virginia Tech","ACC",23127,"2015-16"
"Wagner","NEC",23129,"2015-16"
"Wake Forest","ACC",23130,"2015-16"
"Washington","Pac-12",23132,"2015-16"
"Washington St.","Pac-12",23131,"2015-16"
"Weber St.","Big Sky",23133,"2015-16"
"West Virginia","Big 12",23134,"2015-16"
"Western Caro.","SoCon",23135,"2015-16"
"Western Ill.","Summit League",23136,"2015-16"
"Western Ky.","C-USA",23137,"2015-16"
"Western Mich.","MAC",23138,"2015-16"
"Wichita St.","MVC",23139,"2015-16"
"William & Mary","CAA",23140,"2015-16"
"Winthrop","Big South",23141,"2015-16"
"Wisconsin","Big Ten",23143,"2015-16"
"Wofford","SoCon",23163,"2015-16"
"Wright St.","Horizon",23145,"2015-16"
"Wyoming","Mountain West",23146,"2015-16"
"Xavier","Big East",23147,"2015-16"
"Yale","Ivy League",23148,"2015-16"
"Youngstown St.","Horizon",23149,"2015-16"
"A&M-Corpus Christi","Southland",109740,"2016-17"
"Abilene Christian","Southland",109395,"2016-17"
"Air Force","Mountain West",109690,"2016-17"
"Akron","MAC",109396,"2016-17"
"Alabama","SEC",109399,"2016-17"
"Alabama A&M","SWAC",109397,"2016-17"
"Alabama St.","SWAC",109398,"2016-17"
"Albany (NY)","America East",109401,"2016-17"
"Alcorn","SWAC",109402,"2016-17"
"American","Patriot",109403,"2016-17"
"App State","Sun Belt",109404,"2016-17"
"Arizona","Pac-12",109406,"2016-17"
"Arizona St.","Pac-12",109405,"2016-17"
"Ark.-Pine Bluff","SWAC",109731,"2016-17"
"Arkansas","SEC",109408,"2016-17"
"Arkansas St.","Sun Belt",109407,"2016-17"
"Army West Point","Patriot",109691,"2016-17"
"Auburn","SEC",109410,"2016-17"
"Austin Peay","OVC",109411,"2016-17"
"BYU","WCC",109422,"2016-17"
"Ball St.","MAC",109412,"2016-17"
"Baylor","Big 12",109414,"2016-17"
"Belmont","OVC",109738,"2016-17"
"Bethune-Cookman","MEAC",109415,"2016-17"
"Binghamton","America East",109416,"2016-17"
"Boise St.","Mountain West",109417,"2016-17"
"Boston College","ACC",109418,"2016-17"
"Boston U.","Patriot",109419,"2016-17"
"Bowling Green","MAC",109420,"2016-17"
"Bradley","MVC",109421,"2016-17"
"Brown","Ivy League",109423,"2016-17"
"Bryant","NEC",109424,"2016-17"
"Bucknell","Patriot",109425,"2016-17"
"Buffalo","MAC",109426,"2016-17"
"Butler","Big East",109427,"2016-17"
"CSU Bakersfield","WAC",109429,"2016-17"
"CSUN","Big West",109433,"2016-17"
"Cal Poly","Big West",109428,"2016-17"
"Cal St. Fullerton","Big West",109431,"2016-17"
"California","Pac-12",109436,"2016-17"
"Campbell","Big South",109441,"2016-17"
"Canisius","MAAC",109442,"2016-17"
"Central Ark.","Southland",109723,"2016-17"
"Central Conn. St.","NEC",109443,"2016-17"
"Central Mich.","MAC",109445,"2016-17"
"Charleston So.","Big South",109413,"2016-17"
"Charlotte","C-USA",109569,"2016-17"
"Chattanooga","SoCon",109674,"2016-17"
"Chicago St.","WAC",109446,"2016-17"
"Cincinnati","AAC",109447,"2016-17"
"Clemson","ACC",109448,"2016-17"
"Cleveland St.","Horizon",109449,"2016-17"
"Coastal Carolina","Sun Belt",109450,"2016-17"
"Col. of Charleston","CAA",109724,"2016-17"
"Colgate","Patriot",109451,"2016-17"
"Colorado","Pac-12",109453,"2016-17"
"Colorado St.","Mountain West",109452,"2016-17"
"Columbia","Ivy League",109454,"2016-17"
"Coppin St.","MEAC",109456,"2016-17"
"Cornell","Ivy League",109457,"2016-17"
"Creighton","Big East",109458,"2016-17"
"Dartmouth","Ivy League",109459,"2016-17"
"Davidson","Atlantic 10",109460,"2016-17"
"Dayton","Atlantic 10",109461,"2016-17"
"DePaul","Big East",109462,"2016-17"
"Delaware","CAA",109464,"2016-17"
"Delaware St.","MEAC",109463,"2016-17"
"Denver","Summit League",109465,"2016-17"
"Detroit Mercy","Horizon",109466,"2016-17"
"Drake","MVC",109467,"2016-17"
"Drexel","CAA",109468,"2016-17"
"Duke","ACC",109469,"2016-17"
"Duquesne","Atlantic 10",109470,"2016-17"
"ETSU","SoCon",109472,"2016-17"
"East Carolina","AAC",109471,"2016-17"
"Eastern Ill.","OVC",109473,"2016-17"
"Eastern Ky.","OVC",109474,"2016-17"
"Eastern Mich.","MAC",109475,"2016-17"
"Eastern Wash.","Big Sky",109476,"2016-17"
"Elon","CAA",109725,"2016-17"
"Evansville","MVC",109477,"2016-17"
"FGCU","ASUN",109742,"2016-17"
"FIU","C-USA",109482,"2016-17"
"Fairfield","MAAC",109478,"2016-17"
"Fairleigh Dickinson","NEC",109479,"2016-17"
"Fla. Atlantic","C-USA",109481,"2016-17"
"Florida","SEC",109484,"2016-17"
"Florida A&M","MEAC",109480,"2016-17"
"Florida St.","ACC",109483,"2016-17"
"Fordham","Atlantic 10",109485,"2016-17"
"Fresno St.","Mountain West",109430,"2016-17"
"Furman","SoCon",109486,"2016-17"
"Ga. Southern","Sun Belt",109490,"2016-17"
"Gardner-Webb","Big South",109726,"2016-17"
"George Mason","Atlantic 10",109487,"2016-17"
"George Washington","Atlantic 10",109488,"2016-17"
"Georgetown","Big East",109489,"2016-17"
"Georgia","SEC",109493,"2016-17"
"Georgia St.","Sun Belt",109491,"2016-17"
"Georgia Tech","ACC",109492,"2016-17"
"Gonzaga","WCC",109494,"2016-17"
"Grambling","SWAC",109495,"2016-17"
"Grand Canyon","WAC",109727,"2016-17"
"Green Bay","Horizon",109715,"2016-17"
"Hampton","MEAC",109496,"2016-17"
"Hartford","America East",109497,"2016-17"
"Harvard","Ivy League",109498,"2016-17"
"Hawaii","Big West",109499,"2016-17"
"High Point","Big South",109739,"2016-17"
"Hofstra","CAA",109500,"2016-17"
"Holy Cross","Patriot",109501,"2016-17"
"Houston","AAC",109503,"2016-17"
"Houston Baptist","Southland",109502,"2016-17"
"Howard","MEAC",109504,"2016-17"
"IUPUI","Summit League",109732,"2016-17"
"Idaho","Big Sky",109506,"2016-17"
"Idaho St.","Big Sky",109505,"2016-17"
"Illinois","Big Ten",109508,"2016-17"
"Illinois St.","MVC",109507,"2016-17"
"Indiana","Big Ten",109511,"2016-17"
"Indiana St.","MVC",109510,"2016-17"
"Iona","MAAC",109513,"2016-17"
"Iowa","Big Ten",109515,"2016-17"
"Iowa St.","Big 12",109514,"2016-17"
"Jackson St.","SWAC",109516,"2016-17"
"Jacksonville","ASUN",109518,"2016-17"
"Jacksonville St.","OVC",109517,"2016-17"
"James Madison","CAA",109519,"2016-17"
"Kansas","Big 12",109521,"2016-17"
"Kansas City","WAC",109733,"2016-17"
"Kansas St.","Big 12",109520,"2016-17"
"Kennesaw St.","ASUN",109728,"2016-17"
"Kent St.","MAC",109522,"2016-17"
"Kentucky","SEC",109523,"2016-17"
"LIU","NEC",109529,"2016-17"
"LMU (CA)","WCC",109536,"2016-17"
"LSU","SEC",109531,"2016-17"
"La Salle","Atlantic 10",109524,"2016-17"
"Lafayette","Patriot",109525,"2016-17"
"Lamar University","Southland",109526,"2016-17"
"Lehigh","Patriot",109527,"2016-17"
"Liberty","Big South",109528,"2016-17"
"Lipscomb","ASUN",109741,"2016-17"
"Little Rock","Sun Belt",109409,"2016-17"
"Long Beach St.","Big West",109432,"2016-17"
"Longwood","Big South",109530,"2016-17"
"Louisiana","Sun Belt",109665,"2016-17"
"Louisiana Tech","C-USA",109532,"2016-17"
"Louisville","ACC",109533,"2016-17"
"Loyola Chicago","MVC",109537,"2016-17"
"Loyola Maryland","Patriot",109535,"2016-17"
"Maine","America East",109538,"2016-17"
"Manhattan","MAAC",109539,"2016-17"
"Marist","MAAC",109540,"2016-17"
"Marquette","Big East",109541,"2016-17"
"Marshall","C-USA",109542,"2016-17"
"Maryland","Big Ten",109544,"2016-17"
"Massachusetts","Atlantic 10",109546,"2016-17"
"McNeese","Southland",109547,"2016-17"
"Memphis","AAC",109548,"2016-17"
"Mercer","SoCon",109549,"2016-17"
"Miami (FL)","ACC",109551,"2016-17"
"Miami (OH)","MAC",109550,"2016-17"
"Michigan","Big Ten",109553,"2016-17"
"Michigan St.","Big Ten",109552,"2016-17"
"Middle Tenn.","C-USA",109554,"2016-17"
"Milwaukee","Horizon",109717,"2016-17"
"Minnesota","Big Ten",109555,"2016-17"
"Mississippi St.","SEC",109556,"2016-17"
"Mississippi Val.","SWAC",109557,"2016-17"
"Missouri","SEC",109559,"2016-17"
"Missouri St.","MVC",109663,"2016-17"
"Monmouth","MAAC",109560,"2016-17"
"Montana","Big Sky",109562,"2016-17"
"Montana St.","Big Sky",109561,"2016-17"
"Morehead St.","OVC",109563,"2016-17"
"Morgan St.","MEAC",109564,"2016-17"
"Mount St. Mary's","NEC",109565,"2016-17"
"Murray St.","OVC",109566,"2016-17"
"N.C. A&T","MEAC",109584,"2016-17"
"N.C. Central","MEAC",109585,"2016-17"
"NC State","ACC",109586,"2016-17"
"NJIT","ASUN",109577,"2016-17"
"Navy","Patriot",109692,"2016-17"
"Nebraska","Big Ten",109572,"2016-17"
"Nevada","Mountain West",109575,"2016-17"
"New Hampshire","America East",109576,"2016-17"
"New Mexico","Mountain West",109579,"2016-17"
"New Mexico St.","WAC",109578,"2016-17"
"New Orleans","Southland",109580,"2016-17"
"Niagara","MAAC",109581,"2016-17"
"Nicholls","Southland",109582,"2016-17"
"Norfolk St.","MEAC",109583,"2016-17"
"North Carolina","ACC",109568,"2016-17"
"North Dakota","Big Sky",109588,"2016-17"
"North Dakota St.","Summit League",109587,"2016-17"
"North Florida","ASUN",109734,"2016-17"
"North Texas","C-USA",109589,"2016-17"
"Northeastern","CAA",109591,"2016-17"
"Northern Ariz.","Big Sky",109592,"2016-17"
"Northern Colo.","Big Sky",109593,"2016-17"
"Northern Ill.","MAC",109594,"2016-17"
"Northern Ky.","Horizon",109596,"2016-17"
"Northwestern","Big Ten",109598,"2016-17"
"Northwestern St.","Southland",109597,"2016-17"
"Notre Dame","ACC",109599,"2016-17"
"Oakland","Horizon",109600,"2016-17"
"Ohio","MAC",109602,"2016-17"
"Ohio St.","Big Ten",109601,"2016-17"
"Oklahoma","Big 12",109604,"2016-17"
"Oklahoma St.","Big 12",109603,"2016-17"
"Old Dominion","C-USA",109605,"2016-17"
"Ole Miss","SEC",109558,"2016-17"
"Omaha","Summit League",109573,"2016-17"
"Oral Roberts","Summit League",109606,"2016-17"
"Oregon","Pac-12",109608,"2016-17"
"Oregon St.","Pac-12",109607,"2016-17"
"Pacific","WCC",109609,"2016-17"
"Penn","Ivy League",109612,"2016-17"
"Penn St.","Big Ten",109611,"2016-17"
"Pepperdine","WCC",109613,"2016-17"
"Pittsburgh","ACC",109614,"2016-17"
"Portland","WCC",109616,"2016-17"
"Portland St.","Big Sky",109615,"2016-17"
"Prairie View","SWAC",109617,"2016-17"
"Presbyterian","Big South",109729,"2016-17"
"Princeton","Ivy League",109618,"2016-17"
"Providence","Big East",109619,"2016-17"
"Purdue","Big Ten",109620,"2016-17"
"Purdue Fort Wayne","Summit League",109512,"2016-17"
"Quinnipiac","MAAC",109621,"2016-17"
"Radford","Big South",109622,"2016-17"
"Rhode Island","Atlantic 10",109623,"2016-17"
"Rice","C-USA",109624,"2016-17"
"Richmond","Atlantic 10",109625,"2016-17"
"Rider","MAAC",109626,"2016-17"
"Robert Morris","NEC",109627,"2016-17"
"Rutgers","Big Ten",109628,"2016-17"
"SFA","Southland",109667,"2016-17"
"SIUE","OVC",109658,"2016-17"
"SMU","AAC",109659,"2016-17"
"Sacramento St.","Big Sky",109434,"2016-17"
"Sacred Heart","NEC",109629,"2016-17"
"Saint Francis (PA)","NEC",109632,"2016-17"
"Saint Joseph's","Atlantic 10",109634,"2016-17"
"Saint Louis","Atlantic 10",109635,"2016-17"
"Saint Mary's (CA)","WCC",109636,"2016-17"
"Saint Peter's","MAAC",109637,"2016-17"
"Sam Houston","Southland",109638,"2016-17"
"Samford","SoCon",109639,"2016-17"
"San Diego","WCC",109641,"2016-17"
"San Diego St.","Mountain West",109640,"2016-17"
"San Francisco","WCC",109642,"2016-17"
"San Jose St.","Mountain West",109643,"2016-17"
"Santa Clara","WCC",109644,"2016-17"
"Savannah St.","MEAC",109645,"2016-17"
"Seattle U","WAC",109730,"2016-17"
"Seton Hall","Big East",109646,"2016-17"
"Siena","MAAC",109647,"2016-17"
"South Alabama","Sun Belt",109648,"2016-17"
"South Carolina","SEC",109650,"2016-17"
"South Carolina St.","MEAC",109649,"2016-17"
"South Dakota","Summit League",109652,"2016-17"
"South Dakota St.","Summit League",109651,"2016-17"
"South Fla.","AAC",109653,"2016-17"
"Southeast Mo. St.","OVC",109654,"2016-17"
"Southeastern La.","Southland",109655,"2016-17"
"Southern California","Pac-12",109656,"2016-17"
"Southern Ill.","MVC",109657,"2016-17"
"Southern Miss.","C-USA",109660,"2016-17"
"Southern U.","SWAC",109661,"2016-17"
"Southern Utah","Big Sky",109662,"2016-17"
