"Team","Conference","ID","Season"
"Butler","Big East",505603,"2020-21"
"CSU Bakersfield","WAC",505605,"2020-21"
"CSUN","Big West",505609,"2020-21"
"Cal Poly","Big West",505604,"2020-21"
"Cal St. Fullerton","Big West",505607,"2020-21"
"California","Pac-12",505612,"2020-21"
"California Baptist","WAC",505841,"2020-21"
"Campbell","Big South",505617,"2020-21"
"Canisius","MAAC",505618,"2020-21"
"Central Ark.","Southland",505549,"2020-21"
"Central Conn. St.","NEC",505619,"2020-21"
"Central Mich.","MAC",505621,"2020-21"
"Charleston So.","Big South",505589,"2020-21"
"Charlotte","C-USA",505746,"2020-21"
"Chattanooga","SoCon",505499,"2020-21"
"Chicago St.","WAC",505622,"2020-21"
"Cincinnati","AAC",505623,"2020-21"
"Clemson","ACC",505625,"2020-21"
"Cleveland St.","Horizon",505626,"2020-21"
"Coastal Carolina","Sun Belt",505627,"2020-21"
"Col. of Charleston","CAA",505550,"2020-21"
"Colgate","Patriot",505628,"2020-21"
"Colorado","Pac-12",505630,"2020-21"
"Colorado St.","MWC",505629,"2020-21"
"Columbia","Ivy League",505631,"2020-21"
"Coppin St.","MEAC",505633,"2020-21"
"Cornell","Ivy League",505634,"2020-21"
"Creighton","Big East",505635,"2020-21"
"Dartmouth","Ivy League",505636,"2020-21"
"Davidson","Atlantic 10",505637,"2020-21"
"Dayton","Atlantic 10",505638,"2020-21"
"DePaul","Big East",505639,"2020-21"
"Delaware","CAA",505641,"2020-21"
"Delaware St.","MEAC",505640,"2020-21"
"Denver","Summit League",505642,"2020-21"
"Detroit Mercy","Horizon",505643,"2020-21"
"Drake","MVC",505644,"2020-21"
"Drexel","CAA",505645,"2020-21"
"Duke","ACC",505646,"2020-21"
"Duquesne","Atlantic 10",505647,"2020-21"
"ETSU","SoCon",505649,"2020-21"
"East Carolina","AAC",505648,"2020-21"
"Eastern Ill.","OVC",505650,"2020-21"
"Eastern Ky.","OVC",505651,"2020-21"
"Eastern Mich.","MAC",505652,"2020-21"
"Eastern Wash.","Big Sky",505653,"2020-21"
"Elon","CAA",505551,"2020-21"
"Evansville","MVC",505654,"2020-21"
"FGCU","ASUN",505568,"2020-21"
"FIU","C-USA",505659,"2020-21"
"Fairfield","MAAC",505655,"2020-21"
"Fairleigh Dickinson","NEC",505656,"2020-21"
"Fla. Atlantic","C-USA",505658,"2020-21"
"Florida","SEC",505661,"2020-21"
"Florida A&M","MEAC",505657,"2020-21"
"Florida St.","ACC",505660,"2020-21"
"Fordham","Atlantic 10",505662,"2020-21"
"Fresno St.","MWC",505606,"2020-21"
"Furman","SoCon",505663,"2020-21"
"Ga. Southern","Sun Belt",505667,"2020-21"
"Gardner-Webb","Big South",505552,"2020-21"
"George Mason","Atlantic 10",505664,"2020-21"
"George Washington","Atlantic 10",505665,"2020-21"
"Georgetown","Big East",505666,"2020-21"
"Georgia","SEC",505670,"2020-21"
"Georgia St.","Sun Belt",505668,"2020-21"
"Georgia Tech","ACC",505669,"2020-21"
"Gonzaga","WCC",505671,"2020-21"
"Grambling","SWAC",505672,"2020-21"
"Grand Canyon","WAC",505553,"2020-21"
"Green Bay","Horizon",505541,"2020-21"
"Hampton","Big South",505673,"2020-21"
"Hartford","America East",505674,"2020-21"
"Harvard","Ivy League",505675,"2020-21"
"Hawaii","Big West",505676,"2020-21"
"High Point","Big South",505565,"2020-21"
"Hofstra","CAA",505677,"2020-21"
"Holy Cross","Patriot",505678,"2020-21"
"Houston","AAC",505680,"2020-21"
"Houston Christian","Southland",505679,"2020-21"
"Howard","MEAC",505681,"2020-21"
"IUPUI","Horizon",505558,"2020-21"
"Idaho","Big Sky",505683,"2020-21"
"Idaho St.","Big Sky",505682,"2020-21"
"Illinois","Big Ten",505685,"2020-21"
"Illinois St.","MVC",505684,"2020-21"
"Indiana","Big Ten",505688,"2020-21"
"Indiana St.","MVC",505687,"2020-21"
"Iona","MAAC",505690,"2020-21"
"Iowa","Big Ten",505692,"2020-21"
"Iowa St.","Big 12",505691,"2020-21"
"Jackson St.","SWAC",505693,"2020-21"
"Jacksonville","ASUN",505695,"2020-21"
"Jacksonville St.","OVC",505694,"2020-21"
"James Madison","CAA",505696,"2020-21"
"Kansas","Big 12",505698,"2020-21"
"Kansas City","WAC",505559,"2020-21"
"Kansas St.","Big 12",505697,"2020-21"
"Kennesaw St.","ASUN",505554,"2020-21"
"Kent St.","MAC",505699,"2020-21"
"Kentucky","SEC",505700,"2020-21"
"LIU","NEC",505706,"2020-21"
"LMU (CA)","WCC",505713,"2020-21"
"LSU","SEC",505708,"2020-21"
"La Salle","Atlantic 10",505701,"2020-21"
"Lafayette","Patriot",505702,"2020-21"
"Lamar University","Southland",505703,"2020-21"
"Lehigh","Patriot",505704,"2020-21"
"Liberty","ASUN",505705,"2020-21"
"Lipscomb","ASUN",505567,"2020-21"
"Little Rock","Sun Belt",505585,"2020-21"
"Long Beach St.","Big West",505608,"2020-21"
"Longwood","Big South",505707,"2020-21"
"Louisiana","Sun Belt",505490,"2020-21"
"Louisiana Tech","C-USA",505709,"2020-21"
"Louisville","ACC",505710,"2020-21"
"Loyola Chicago","MVC",505714,"2020-21"
"Loyola Maryland","Patriot",505712,"2020-21"
"Maine","America East",505715,"2020-21"
"Manhattan","MAAC",505716,"2020-21"
"Marist","MAAC",505717,"2020-21"
"Marquette","Big East",505718,"2020-21"
"Marshall","C-USA",505719,"2020-21"
"Maryland","Big Ten",505721,"2020-21"
"Massachusetts","Atlantic 10",505723,"2020-21"
"McNeese","Southland",505724,"2020-21"
"Memphis","AAC",505725,"2020-21"
"Mercer","SoCon",505726,"2020-21"
"Merrimack","NEC",505842,"2020-21"
"Miami (FL)","ACC",505728,"2020-21"
"Miami (OH)","MAC",505727,"2020-21"
"Michigan","Big Ten",505730,"2020-21"
"Michigan St.","Big Ten",505729,"2020-21"
"Middle Tenn.","C-USA",505731,"2020-21"
"Milwaukee","Horizon",505543,"2020-21"
"Minnesota","Big Ten",505732,"2020-21"
"Mississippi St.","SEC",505733,"2020-21"
"Mississippi Val.","SWAC",505734,"2020-21"
"Missouri","SEC",505736,"2020-21"
"Missouri St.","MVC",505488,"2020-21"
"Monmouth","MAAC",505737,"2020-21"
"Montana","Big Sky",505739,"2020-21"
"Montana St.","Big Sky",505738,"2020-21"
"Morehead St.","OVC",505740,"2020-21"
"Morgan St.","MEAC",505741,"2020-21"
"Mount St. Mary's","NEC",505742,"2020-21"
"Murray St.","OVC",505743,"2020-21"
"N.C. A&T","MEAC",505761,"2020-21"
"N.C. Central","MEAC",505762,"2020-21"
"NC State","ACC",505763,"2020-21"
"NIU","MAC",505771,"2020-21"
"NJIT","ASUN",505754,"2020-21"
"Navy","Patriot",505517,"2020-21"
"Nebraska","Big Ten",505749,"2020-21"
"Nevada","MWC",505752,"2020-21"
"New Hampshire","America East",505753,"2020-21"
"New Mexico","MWC",505756,"2020-21"
"New Mexico St.","WAC",505755,"2020-21"
"New Orleans","Southland",505757,"2020-21"
"Niagara","MAAC",505758,"2020-21"
"Nicholls","Southland",505759,"2020-21"
"Norfolk St.","MEAC",505760,"2020-21"
"North Ala.","ASUN",505570,"2020-21"
"North Carolina","ACC",505745,"2020-21"
"North Dakota","Summit League",505765,"2020-21"
"North Dakota St.","Summit League",505764,"2020-21"
"North Florida","ASUN",505560,"2020-21"
"North Texas","C-USA",505766,"2020-21"
"Northeastern","CAA",505768,"2020-21"
"Northern Ariz.","Big Sky",505769,"2020-21"
"Northern Colo.","Big Sky",505770,"2020-21"
"Northern Ky.","Horizon",505773,"2020-21"
"Northwestern","Big Ten",505775,"2020-21"
"Northwestern St.","Southland",505774,"2020-21"
"Notre Dame","ACC",505776,"2020-21"
"Oakland","Horizon",505777,"2020-21"
"Ohio","MAC",505779,"2020-21"
"Ohio St.","Big Ten",505778,"2020-21"
"Oklahoma","Big 12",505781,"2020-21"
"Oklahoma St.","Big 12",505780,"2020-21"
"Old Dominion","C-USA",505782,"2020-21"
"Ole Miss","SEC",505735,"2020-21"
"Omaha","Summit League",505750,"2020-21"
"Oral Roberts","Summit League",505783,"2020-21"
"Oregon","Pac-12",505785,"2020-21"
"Oregon St.","Pac-12",505784,"2020-21"
"Pacific","WCC",505786,"2020-21"
"Penn","Ivy League",505789,"2020-21"
"Penn St.","Big Ten",505788,"2020-21"
"Pepperdine","WCC",505790,"2020-21"
"Pittsburgh","ACC",505791,"2020-21"
"Portland","WCC",505793,"2020-21"
"Portland St.","Big Sky",505792,"2020-21"
"Prairie View","SWAC",505794,"2020-21"
"Presbyterian","Big South",505555,"2020-21"
"Princeton","Ivy League",505795,"2020-21"
"Providence","Big East",505796,"2020-21"
"Purdue","Big Ten",505797,"2020-21"
"Purdue Fort Wayne","Summit League",505689,"2020-21"
"Quinnipiac","MAAC",505798,"2020-21"
"Radford","Big South",505799,"2020-21"
"Rhode Island","Atlantic 10",505800,"2020-21"
"Rice","C-USA",505801,"2020-21"
"Richmond","Atlantic 10",505802,"2020-21"
"Rider","MAAC",505803,"2020-21"
"Robert Morris","NEC",505804,"2020-21"
"Rutgers","Big Ten",505805,"2020-21"
"SFA","Southland",505492,"2020-21"
"SIUE","OVC",505483,"2020-21"
"SMU","AAC",505484,"2020-21"
"Sacramento St.","Big Sky",505610,"2020-21"
"Sacred Heart","NEC",505806,"2020-21"
"Saint Francis (PA)","NEC",505809,"2020-21"
"Saint Joseph's","Atlantic 10",505831,"2020-21"
"Saint Louis","Atlantic 10",505832,"2020-21"
"Saint Mary's (CA)","WCC",505833,"2020-21"
"Saint Peter's","MAAC",505834,"2020-21"
"Sam Houston","Southland",505835,"2020-21"
"Samford","SoCon",505836,"2020-21"
"San Diego","WCC",505838,"2020-21"
"San Diego St.","MWC",505837,"2020-21"
"San Francisco","WCC",505839,"2020-21"
"San Jose St.","MWC",505840,"2020-21"
"Santa Clara","WCC",505470,"2020-21"
"Seattle U","WAC",505556,"2020-21"
"Seton Hall","Big East",505471,"2020-21"
"Siena","MAAC",505472,"2020-21"
"South Alabama","Sun Belt",505473,"2020-21"
"South Carolina","SEC",505475,"2020-21"
"South Carolina St.","MEAC",505474,"2020-21"
"South Dakota","Summit League",505477,"2020-21"
"South Dakota St.","Summit League",505476,"2020-21"
"South Fla.","AAC",505478,"2020-21"
"Southeast Mo. St.","OVC",505479,"2020-21"
"Southeastern La.","Southland",505480,"2020-21"
"Southern California","Pac-12",505481,"2020-21"
"Southern Ill.","MVC",505482,"2020-21"
"Southern Miss.","C-USA",505485,"2020-21"
"Southern U.","SWAC",505486,"2020-21"
"Southern Utah","Big Sky",505487,"2020-21"
"St. Bonaventure","Atlantic 10",505807,"2020-21"
"St. Francis Brooklyn","NEC",505808,"2020-21"
"St. John's (NY)","Big East",505830,"2020-21"
"Stanford","Pac-12",505491,"2020-21"
"Stetson","ASUN",505493,"2020-21"
"Stony Brook","America East",505494,"2020-21"
"Syracuse","ACC",505495,"2020-21"
"TCU","Big 12",505503,"2020-21"
"Tarleton St.","WAC",506541,"2020-21"
"Temple","AAC",505496,"2020-21"
"Tennessee","SEC",505500,"2020-21"
"Tennessee St.","OVC",505497,"2020-21"
"Tennessee Tech","OVC",505498,"2020-21"
"Texas","Big 12",505507,"2020-21"
"Texas A&M","SEC",505502,"2020-21"
"Texas Southern","SWAC",505504,"2020-21"
"Texas St.","Sun Belt",505489,"2020-21"
"Texas Tech","Big 12",505505,"2020-21"
"The Citadel","SoCon",505624,"2020-21"
"Toledo","MAC",505510,"2020-21"
"Towson","CAA",505511,"2020-21"
"Troy","Sun Belt",505512,"2020-21"
"Tulane","AAC",505513,"2020-21"
"Tulsa","AAC",505514,"2020-21"
"UAB","C-USA",505576,"2020-21"
"UAlbany","America East",505577,"2020-21"
"UC Davis","Big West",505613,"2020-21"
"UC Irvine","Big West",505614,"2020-21"
"UC Riverside","Big West",505616,"2020-21"
"UC San Diego","Big West",505932,"2020-21"
"UC Santa Barbara","Big West",505611,"2020-21"
"UCF","AAC",505620,"2020-21"
"UCLA","Pac-12",505615,"2020-21"
"UConn","AAC",505632,"2020-21"
"UIC","Horizon",505686,"2020-21"
"UIW","Southland",505561,"2020-21"
"ULM","Sun Belt",505767,"2020-21"
"UMBC","America East",505720,"2020-21"
"UMES","MEAC",505722,"2020-21"
"UMass Lowell","America East",505711,"2020-21"
"UNC Asheville","Big South",505744,"2020-21"
"UNC Greensboro","SoCon",505747,"2020-21"
"UNCW","CAA",505748,"2020-21"
"UNI","MVC",505772,"2020-21"
"UNLV","MWC",505751,"2020-21"
"USC Upstate","Big South",505563,"2020-21"
"UT Arlington","Sun Belt",505506,"2020-21"
"UT Martin","OVC",505501,"2020-21"
"UTEP","C-USA",505508,"2020-21"
"UTRGV","WAC",505787,"2020-21"
"UTSA","C-USA",505509,"2020-21"
"Utah","Pac-12",505519,"2020-21"
"Utah St.","MWC",505518,"2020-21"
"Utah Tech","WAC",506427,"2020-21"
"Utah Valley","WAC",505569,"2020-21"
"VCU","Atlantic 10",505524,"2020-21"
"VMI","SoCon",505525,"2020-21"
"Valparaiso","MVC",505520,"2020-21"
"Vanderbilt","SEC",505521,"2020-21"
"Vermont","America East",505522,"2020-21"
"Villanova","Big East",505523,"2020-21"
"Virginia","ACC",505527,"2020-21"
"Virginia Tech","ACC",505526,"2020-21"
"Wagner","NEC",505528,"2020-21"
"Wake Forest","ACC",505529,"2020-21"
"Washington","Pac-12",505531,"2020-21"
"Washington St.","Pac-12",505530,"2020-21"
"Weber St.","Big Sky",505532,"2020-21"
"West Virginia","Big 12",505533,"2020-21"
"Western Caro.","SoCon",505534,"2020-21"
"Western Ill.","Summit League",505535,"2020-21"
"Western Ky.","C-USA",505536,"2020-21"
"Western Mich.","MAC",505537,"2020-21"
"Wichita St.","AAC",505538,"2020-21"
"William & Mary","CAA",505539,"2020-21"
"Winthrop","Big South",505540,"2020-21"
"Wisconsin","Big Ten",505542,"2020-21"
"Wofford","SoCon",505562,"2020-21"
"Wright St.","Horizon",505544,"2020-21"
"Wyoming","MWC",505545,"2020-21"
"Xavier","Big East",505546,"2020-21"
"Yale","Ivy League",505547,"2020-21"
"Youngstown St.","Horizon",505548,"2020-21"
"A&M-Corpus Christi","Southland",486746,"2019-20"
"Abilene Christian","Southland",486751,"2019-20"
"Air Force","MWC",486695,"2019-20"
"Akron","MAC",486752,"2019-20"
"Alabama","SEC",486755,"2019-20"
"Alabama A&M","SWAC",486753,"2019-20"
"Alabama St.","SWAC",486754,"2019-20"
"Alcorn","SWAC",486758,"2019-20"
"American","Patriot",486759,"2019-20"
"App State","Sun Belt",486760,"2019-20"
"Arizona","Pac-12",486762,"2019-20"
"Arizona St.","Pac-12",486761,"2019-20"
"Ark.-Pine Bluff","SWAC",486737,"2019-20"
"Arkansas","SEC",486764,"2019-20"
"Arkansas St.","Sun Belt",486763,"2019-20"
"Army West Point","Patriot",486696,"2019-20"
"Auburn","SEC",486766,"2019-20"
"Austin Peay","OVC",486767,"2019-20"
"BYU","WCC",486778,"2019-20"
"Ball St.","MAC",486768,"2019-20"
"Baylor","Big 12",486770,"2019-20"
"Belmont","OVC",486744,"2019-20"
"Bethune-Cookman","MEAC",486771,"2019-20"
"Binghamton","America East",486772,"2019-20"
"Boise St.","MWC",486773,"2019-20"
"Boston College","ACC",486774,"2019-20"
"Boston U.","Patriot",486775,"2019-20"
"Bowling Green","MAC",486776,"2019-20"
"Bradley","MVC",486777,"2019-20"
"Brown","Ivy League",486779,"2019-20"
"Bryant","NEC",486780,"2019-20"
"Bucknell","Patriot",486781,"2019-20"
"Buffalo","MAC",486782,"2019-20"
"Butler","Big East",486783,"2019-20"
"CSU Bakersfield","WAC",486785,"2019-20"
"CSUN","Big West",486789,"2019-20"
"Cal Poly","Big West",486784,"2019-20"
"Cal St. Fullerton","Big West",486787,"2019-20"
"California","Pac-12",486792,"2019-20"
"Campbell","Big South",486797,"2019-20"
"Canisius","MAAC",486798,"2019-20"
"Central Ark.","Southland",486729,"2019-20"
"Central Conn. St.","NEC",486799,"2019-20"
"Central Mich.","MAC",486801,"2019-20"
"Charleston So.","Big South",486769,"2019-20"
"Charlotte","C-USA",486926,"2019-20"
"Chattanooga","SoCon",486679,"2019-20"
"Chicago St.","WAC",486802,"2019-20"
"Cincinnati","AAC",486803,"2019-20"
"Clemson","ACC",486805,"2019-20"
"Cleveland St.","Horizon",486806,"2019-20"
"Coastal Carolina","Sun Belt",486807,"2019-20"
"Col. of Charleston","CAA",486730,"2019-20"
"Colgate","Patriot",486808,"2019-20"
"Colorado","Pac-12",486810,"2019-20"
"Colorado St.","MWC",486809,"2019-20"
"Columbia","Ivy League",486811,"2019-20"
"Coppin St.","MEAC",486813,"2019-20"
"Cornell","Ivy League",486814,"2019-20"
"Creighton","Big East",486815,"2019-20"
"Dartmouth","Ivy League",486816,"2019-20"
"Davidson","Atlantic 10",486817,"2019-20"
"Dayton","Atlantic 10",486818,"2019-20"
"DePaul","Big East",486819,"2019-20"
"Delaware","CAA",486821,"2019-20"
"Delaware St.","MEAC",486820,"2019-20"
"Denver","Summit League",486822,"2019-20"
"Detroit Mercy","Horizon",486823,"2019-20"
"Drake","MVC",486824,"2019-20"
"Drexel","CAA",486825,"2019-20"
"Duke","ACC",486826,"2019-20"
"Duquesne","Atlantic 10",486827,"2019-20"
"ETSU","SoCon",486829,"2019-20"
"East Carolina","AAC",486828,"2019-20"
"Eastern Ill.","OVC",486830,"2019-20"
"Eastern Ky.","OVC",486831,"2019-20"
"Eastern Mich.","MAC",486832,"2019-20"
"Eastern Wash.","Big Sky",486833,"2019-20"
"Elon","CAA",486731,"2019-20"
"Evansville","MVC",486834,"2019-20"
"FGCU","ASUN",486748,"2019-20"
"FIU","C-USA",486839,"2019-20"
"Fairfield","MAAC",486835,"2019-20"
"Fairleigh Dickinson","NEC",486836,"2019-20"
"Fla. Atlantic","C-USA",486838,"2019-20"
"Florida","SEC",486841,"2019-20"
"Florida A&M","MEAC",486837,"2019-20"
"Florida St.","ACC",486840,"2019-20"
"Fordham","Atlantic 10",486842,"2019-20"
"Fresno St.","MWC",486786,"2019-20"
"Furman","SoCon",486843,"2019-20"
"Ga. Southern","Sun Belt",486847,"2019-20"
"Gardner-Webb","Big South",486732,"2019-20"
"George Mason","Atlantic 10",486844,"2019-20"
"George Washington","Atlantic 10",486845,"2019-20"
"Georgetown","Big East",486846,"2019-20"
"Georgia","SEC",486850,"2019-20"
"Georgia St.","Sun Belt",486848,"2019-20"
"Georgia Tech","ACC",486849,"2019-20"
"Gonzaga","WCC",486851,"2019-20"
"Grambling","SWAC",486852,"2019-20"
"Grand Canyon","WAC",486733,"2019-20"
"Green Bay","Horizon",486721,"2019-20"
"Hampton","Big South",486853,"2019-20"
"Hartford","America East",486854,"2019-20"
"Harvard","Ivy League",486855,"2019-20"
"Hawaii","Big West",486856,"2019-20"
"High Point","Big South",486745,"2019-20"
"Hofstra","CAA",486857,"2019-20"
"Holy Cross","Patriot",486858,"2019-20"
"Houston","AAC",486860,"2019-20"
"Houston Christian","Southland",486859,"2019-20"
"Howard","MEAC",486861,"2019-20"
"IUPUI","Horizon",486738,"2019-20"
"Idaho","Big Sky",486863,"2019-20"
"Idaho St.","Big Sky",486862,"2019-20"
"Illinois","Big Ten",486865,"2019-20"
"Illinois St.","MVC",486864,"2019-20"
"Indiana","Big Ten",486868,"2019-20"
"Indiana St.","MVC",486867,"2019-20"
"Iona","MAAC",486870,"2019-20"
"Iowa","Big Ten",486872,"2019-20"
"Iowa St.","Big 12",486871,"2019-20"
"Jackson St.","SWAC",486873,"2019-20"
"Jacksonville","ASUN",486875,"2019-20"
"Jacksonville St.","OVC",486874,"2019-20"
"James Madison","CAA",486876,"2019-20"
"Kansas","Big 12",486878,"2019-20"
"Kansas City","WAC",486739,"2019-20"
"Kansas St.","Big 12",486877,"2019-20"
"Kennesaw St.","ASUN",486734,"2019-20"
"Kent St.","MAC",486879,"2019-20"
"Kentucky","SEC",486880,"2019-20"
"LIU","NEC",486886,"2019-20"
"LMU (CA)","WCC",486893,"2019-20"
"LSU","SEC",486888,"2019-20"
"La Salle","Atlantic 10",486881,"2019-20"
"Lafayette","Patriot",486882,"2019-20"
"Lamar University","Southland",486883,"2019-20"
"Lehigh","Patriot",486884,"2019-20"
"Liberty","ASUN",486885,"2019-20"
"Lipscomb","ASUN",486747,"2019-20"
"Little Rock","Sun Belt",486765,"2019-20"
"Long Beach St.","Big West",486788,"2019-20"
"Longwood","Big South",486887,"2019-20"
"Louisiana","Sun Belt",486670,"2019-20"
"Louisiana Tech","C-USA",486889,"2019-20"
"Louisville","ACC",486890,"2019-20"
"Loyola Chicago","MVC",486894,"2019-20"
"Loyola Maryland","Patriot",486892,"2019-20"
"Maine","America East",486895,"2019-20"
"Manhattan","MAAC",486896,"2019-20"
"Marist","MAAC",486897,"2019-20"
"Marquette","Big East",486898,"2019-20"
"Marshall","C-USA",486899,"2019-20"
"Maryland","Big Ten",486901,"2019-20"
"Massachusetts","Atlantic 10",486903,"2019-20"
"McNeese","Southland",486904,"2019-20"
"Memphis","AAC",486905,"2019-20"
"Mercer","SoCon",486906,"2019-20"
"Miami (FL)","ACC",486908,"2019-20"
"Miami (OH)","MAC",486907,"2019-20"
"Michigan","Big Ten",486910,"2019-20"
"Michigan St.","Big Ten",486909,"2019-20"
"Middle Tenn.","C-USA",486911,"2019-20"
"Milwaukee","Horizon",486723,"2019-20"
"Minnesota","Big Ten",486912,"2019-20"
"Mississippi St.","SEC",486913,"2019-20"
"Mississippi Val.","SWAC",486914,"2019-20"
"Missouri","SEC",486916,"2019-20"
"Missouri St.","MVC",486668,"2019-20"
"Monmouth","MAAC",486917,"2019-20"
"Montana","Big Sky",486919,"2019-20"
"Montana St.","Big Sky",486918,"2019-20"
"Morehead St.","OVC",486920,"2019-20"
"Morgan St.","MEAC",486921,"2019-20"
"Mount St. Mary's","NEC",487652,"2019-20"
"Murray St.","OVC",486923,"2019-20"
"N.C. A&T","MEAC",486941,"2019-20"
"N.C. Central","MEAC",486942,"2019-20"
"NC State","ACC",486943,"2019-20"
"NIU","MAC",486951,"2019-20"
"NJIT","ASUN",486934,"2019-20"
"Navy","Patriot",486697,"2019-20"
"Nebraska","Big Ten",486929,"2019-20"
"Nevada","MWC",486932,"2019-20"
"New Hampshire","America East",486933,"2019-20"
"New Mexico","MWC",486936,"2019-20"
"New Mexico St.","WAC",486935,"2019-20"
"New Orleans","Southland",486937,"2019-20"
"Niagara","MAAC",486938,"2019-20"
"Nicholls","Southland",486939,"2019-20"
"Norfolk St.","MEAC",486940,"2019-20"
"North Carolina","ACC",486925,"2019-20"
"North Dakota","Summit League",486945,"2019-20"
"North Dakota St.","Summit League",486944,"2019-20"
"North Florida","ASUN",486740,"2019-20"
"North Texas","C-USA",486946,"2019-20"
"Northeastern","CAA",486948,"2019-20"
"Northern Ariz.","Big Sky",486949,"2019-20"
"Northern Colo.","Big Sky",486950,"2019-20"
"Northern Ky.","Horizon",486953,"2019-20"
"Northwestern","Big Ten",486955,"2019-20"
"Northwestern St.","Southland",486954,"2019-20"
"Notre Dame","ACC",486956,"2019-20"
"Oakland","Horizon",486957,"2019-20"
"Ohio","MAC",486959,"2019-20"
"Ohio St.","Big Ten",486958,"2019-20"
"Oklahoma","Big 12",486961,"2019-20"
"Oklahoma St.","Big 12",486960,"2019-20"
"Old Dominion","C-USA",486962,"2019-20"
"Ole Miss","SEC",486915,"2019-20"
"Omaha","Summit League",486930,"2019-20"
"Oral Roberts","Summit League",486963,"2019-20"
"Oregon","Pac-12",486965,"2019-20"
"Oregon St.","Pac-12",486964,"2019-20"
"Pacific","WCC",486966,"2019-20"
"Penn","Ivy League",486969,"2019-20"
"Penn St.","Big Ten",486968,"2019-20"
